"year","month","day","date","site","depth","rep","taxa","size","count","fraction_sorted","source"
1997,"11","05",1997-11-05,"twin west","10","9","crabs",2.8,1,1,"rough"
1997,"11","05",1997-11-05,"twin west","10","10","crabs",5,1,1,"rough"
1997,"11","05",1997-11-05,"twin west","20","1","crabs",5.3,1,1,"rough"
1997,"11","05",1997-11-05,"twin west","20","2","crabs",3.1,1,1,"rough"
1997,"11","05",1997-11-05,"twin west","20","3","crabs",3,1,1,"rough"
1997,"11","05",1997-11-05,"twin west","20","4","crabs",3.1,1,1,"rough"
1997,"11","05",1997-11-05,"twin west","20","5","crabs",6,1,1,"rough"
1997,"11","05",1997-11-05,"twin west","20","6","crabs",4.1,1,1,"rough"
1997,"11","05",1997-11-05,"twin west","20","8","crabs",5,1,1,"rough"
1997,"11","05",1997-11-05,"twin west","20","9","crabs",4.1,1,1,"rough"
1997,"11","05",1997-11-05,"twin west","20","10","crabs",4,1,1,"rough"
1997,"11","05",1997-11-05,"twin west","30","1","crabs",4,1,1,"rough"
1997,"11","05",1997-11-05,"twin west","30","2","crabs",3.9,1,1,"rough"
1997,"11","05",1997-11-05,"twin west","30","3","crabs",8.6,1,1,"rough"
1997,"11","05",1997-11-05,"twin west","30","4","crabs",6,1,1,"rough"
1997,"11","05",1997-11-05,"twin west","30","8","crabs",3.1,1,1,"rough"
1997,"11","05",1997-11-05,"twin west","30","9","crabs",6,1,1,"rough"
1997,"11","05",1997-11-05,"twin west","30","10","crabs",6,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","10","1","crabs",2.6,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","10","2","crabs",7.9,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","10","3","crabs",4,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","10","4","crabs",4,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","10","5","crabs",13,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","10","6","crabs",9,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","10","7","crabs",8.1,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","10","8","crabs",4.2,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","10","9","crabs",4,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","10","10","crabs",8.6,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","20","1","crabs",6.5,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","20","2","crabs",11,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","20","3","crabs",5.5,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","20","4","crabs",6.8,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","20","5","crabs",5,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","20","6","crabs",6.8,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","20","7","crabs",5.1,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","20","9","crabs",5.9,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","20","10","crabs",13,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","30","1","crabs",4.3,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","30","2","crabs",4.9,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","30","3","crabs",2.5,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","30","4","crabs",3.5,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","30","5","crabs",3.5,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","30","6","crabs",4.1,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","30","7","crabs",5,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","30","8","crabs",3.5,1,1,"rough"
1998,"10","13",1998-10-13,"twin west","30","9","crabs",3.7,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","10","1","crabs",8.5,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","10","2","crabs",7.9,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","10","3","crabs",8.5,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","10","4","crabs",8.2,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","10","5","crabs",3.7,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","10","7","crabs",6,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","10","8","crabs",5,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","10","9","crabs",6.5,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","10","10","crabs",4.6,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","20","1","crabs",3.2,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","20","2","crabs",6,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","20","5","crabs",2.9,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","20","6","crabs",5.8,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","20","7","crabs",7.1,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","20","8","crabs",7.3,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","20","9","crabs",7.5,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","20","10","crabs",5.6,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","30","1","crabs",6,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","30","2","crabs",8.5,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","30","3","crabs",5.5,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","30","4","crabs",15,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","30","5","crabs",3.5,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","30","6","crabs",7,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","30","7","crabs",5.8,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","30","8","crabs",4.1,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","30","9","crabs",4.8,1,1,"rough"
1998,"10","20",1998-10-20,"diablo","30","10","crabs",4.1,1,1,"rough"
1998,"10","21",1998-10-21,"bc 1","10","2","crabs",8.9,1,1,"rough"
1998,"10","21",1998-10-21,"bc 1","10","3","crabs",7.3,1,1,"rough"
1998,"10","21",1998-10-21,"bc 1","10","4","crabs",4.5,1,1,"rough"
1998,"10","21",1998-10-21,"bc 1","10","5","crabs",2.9,1,1,"rough"
1998,"10","21",1998-10-21,"bc 1","10","6","crabs",7.9,1,1,"rough"
1998,"10","21",1998-10-21,"bc 1","10","8","crabs",8.5,1,1,"rough"
1998,"10","21",1998-10-21,"bc 1","10","10","crabs",7,1,1,"rough"
1998,"10","21",1998-10-21,"bc 1","20","1","crabs",3.6,1,1,"rough"
1998,"10","21",1998-10-21,"bc 1","20","2","crabs",2.9,1,1,"rough"
1998,"10","21",1998-10-21,"bc 1","20","3","crabs",4,1,1,"rough"
1998,"10","21",1998-10-21,"bc 1","20","4","crabs",6.3,1,1,"rough"
1998,"10","21",1998-10-21,"bc 1","20","5","crabs",7,1,1,"rough"
1998,"10","21",1998-10-21,"bc 1","20","8","crabs",9,1,1,"rough"
1998,"10","21",1998-10-21,"bc 1","20","9","crabs",5,1,1,"rough"
1998,"10","21",1998-10-21,"bc 1","20","10","crabs",6.1,1,1,"rough"
1998,"10","21",1998-10-21,"bc 1","30","1","crabs",6.5,1,1,"rough"
1998,"10","21",1998-10-21,"bc 1","30","2","crabs",8,1,1,"rough"
1998,"10","21",1998-10-21,"bc 1","30","3","crabs",6,1,1,"rough"
1998,"10","21",1998-10-21,"bc 1","30","4","crabs",5.2,1,1,"rough"
1998,"10","21",1998-10-21,"bc 1","30","5","crabs",8.8,1,1,"rough"
1998,"10","21",1998-10-21,"bc 1","30","6","crabs",7,1,1,"rough"
1998,"10","21",1998-10-21,"bc 1","30","8","crabs",9.6,1,1,"rough"
1998,"10","21",1998-10-21,"bc 1","30","9","crabs",8.9,1,1,"rough"
1998,"10","21",1998-10-21,"bc 1","30","10","crabs",10,1,1,"rough"
1999,"11","09",1999-11-09,"twin west","10","1","crabs",9,1,1,"rough"
1999,"11","09",1999-11-09,"twin west","10","2","crabs",13,1,1,"rough"
1999,"11","09",1999-11-09,"twin west","10","3","crabs",4.5,1,1,"rough"
1999,"11","09",1999-11-09,"twin west","10","4","crabs",11.5,1,1,"rough"
1999,"11","09",1999-11-09,"twin west","10","5","crabs",7,1,1,"rough"
1999,"11","09",1999-11-09,"twin west","10","6","crabs",10.1,1,1,"rough"
1999,"11","09",1999-11-09,"twin west","10","8","crabs",12.8,1,1,"rough"
1999,"11","09",1999-11-09,"twin west","10","9","crabs",10.2,1,1,"rough"
1999,"11","09",1999-11-09,"twin west","20","1","crabs",10.5,1,1,"rough"
1999,"11","09",1999-11-09,"twin west","20","2","crabs",5,1,1,"rough"
1999,"11","09",1999-11-09,"twin west","20","4","crabs",6,1,1,"rough"
1999,"11","09",1999-11-09,"twin west","20","5","crabs",8,1,1,"rough"
1999,"11","09",1999-11-09,"twin west","20","6","crabs",8,1,1,"rough"
1999,"11","09",1999-11-09,"twin west","20","7","crabs",4,1,1,"rough"
1999,"11","09",1999-11-09,"twin west","20","8","crabs",7.2,1,1,"rough"
1999,"11","09",1999-11-09,"twin west","20","9","crabs",10.5,1,1,"rough"
1999,"11","09",1999-11-09,"twin west","20","10","crabs",6.5,1,1,"rough"
1999,"11","09",1999-11-09,"twin west","30","1","crabs",23.1,1,1,"rough"
1999,"11","09",1999-11-09,"twin west","30","3","crabs",9,1,1,"rough"
1999,"11","09",1999-11-09,"twin west","30","4","crabs",9.2,1,1,"rough"
1999,"11","09",1999-11-09,"twin west","30","5","crabs",7.5,1,1,"rough"
1999,"11","09",1999-11-09,"twin west","30","7","crabs",5.9,1,1,"rough"
1999,"11","09",1999-11-09,"twin west","30","10","crabs",5.4,1,1,"rough"
1999,"11","15",1999-11-15,"bc 1","10","2","crabs",9.5,1,1,"rough"
1999,"11","15",1999-11-15,"bc 1","10","5","crabs",9.9,1,1,"rough"
1999,"11","15",1999-11-15,"bc 1","10","7","crabs",12.3,1,1,"rough"
1999,"11","15",1999-11-15,"bc 1","10","8","crabs",7.1,1,1,"rough"
1999,"11","15",1999-11-15,"bc 1","10","9","crabs",9,1,1,"rough"
1999,"11","15",1999-11-15,"bc 1","10","10","crabs",7.4,1,1,"rough"
1999,"11","15",1999-11-15,"bc 1","20","1","crabs",12,1,1,"rough"
1999,"11","15",1999-11-15,"bc 1","20","5","crabs",6,1,1,"rough"
1999,"11","15",1999-11-15,"bc 1","30","4","crabs",10,1,1,"rough"
1999,"11","15",1999-11-15,"bc 1","30","6","crabs",8.9,1,1,"rough"
2000,"11","02",2000-11-02,"bc 1","10","1","crabs",7,1,1,"rough"
2000,"11","02",2000-11-02,"bc 1","10","4","crabs",5,1,1,"rough"
2000,"11","02",2000-11-02,"bc 1","10","5","crabs",10,1,1,"rough"
2000,"11","02",2000-11-02,"bc 1","10","6","crabs",11.6,1,1,"rough"
2000,"11","02",2000-11-02,"bc 1","10","7","crabs",12.8,1,1,"rough"
2000,"11","02",2000-11-02,"bc 1","10","8","crabs",5.9,1,1,"rough"
2000,"11","02",2000-11-02,"bc 1","10","9","crabs",7.9,1,1,"rough"
2000,"11","02",2000-11-02,"bc 1","20","1","crabs",12.1,1,1,"rough"
2000,"11","02",2000-11-02,"bc 1","20","3","crabs",9.3,1,1,"rough"
2000,"11","02",2000-11-02,"bc 1","20","6","crabs",8.9,1,1,"rough"
2000,"11","02",2000-11-02,"bc 1","20","7","crabs",6,1,1,"rough"
2000,"11","02",2000-11-02,"bc 1","20","9","crabs",9.1,1,1,"rough"
2000,"11","02",2000-11-02,"bc 1","30","1","crabs",8.4,1,1,"rough"
2000,"11","02",2000-11-02,"bc 1","30","3","crabs",6.1,1,1,"rough"
2000,"11","02",2000-11-02,"bc 1","30","4","crabs",6.2,1,1,"rough"
2000,"11","02",2000-11-02,"bc 1","30","8","crabs",6.3,1,1,"rough"
2000,"11","02",2000-11-02,"bc 1","30","9","crabs",6,1,1,"rough"
2000,"11","02",2000-11-02,"bc 1","30","10","crabs",9.2,1,1,"rough"
2000,"11","16",2000-11-16,"twin west","10","1","crabs",7,1,1,"rough"
2000,"11","16",2000-11-16,"twin west","10","2","crabs",7.8,1,1,"rough"
2000,"11","16",2000-11-16,"twin west","10","3","crabs",10.9,1,1,"rough"
2000,"11","16",2000-11-16,"twin west","10","5","crabs",5.4,1,1,"rough"
2000,"11","16",2000-11-16,"twin west","10","10","crabs",4.5,1,1,"rough"
2000,"11","16",2000-11-16,"twin west","20","1","crabs",11,1,1,"rough"
2000,"11","16",2000-11-16,"twin west","20","2","crabs",8.2,1,1,"rough"
2000,"11","16",2000-11-16,"twin west","20","3","crabs",5.5,1,1,"rough"
2000,"11","16",2000-11-16,"twin west","20","4","crabs",6.9,1,1,"rough"
2000,"11","16",2000-11-16,"twin west","20","6","crabs",5.4,1,1,"rough"
2000,"11","16",2000-11-16,"twin west","20","7","crabs",12.5,1,1,"rough"
2000,"11","16",2000-11-16,"twin west","20","9","crabs",4,1,1,"rough"
2000,"11","16",2000-11-16,"twin west","20","10","crabs",5.5,1,1,"rough"
2000,"11","16",2000-11-16,"twin west","30","3","crabs",7.9,1,1,"rough"
2000,"11","16",2000-11-16,"twin west","30","4","crabs",52,1,1,"rough"
2000,"11","16",2000-11-16,"twin west","30","5","crabs",7,1,1,"rough"
2000,"11","16",2000-11-16,"twin west","30","9","crabs",8.1,1,1,"rough"
2000,"11","16",2000-11-16,"twin west","30","10","crabs",5.8,1,1,"rough"
2000,"11","21",2000-11-21,"diablo","10","1","crabs",15,1,1,"rough"
2000,"11","21",2000-11-21,"diablo","10","4","crabs",6.5,1,1,"rough"
2000,"11","21",2000-11-21,"diablo","10","5","crabs",7.1,1,1,"rough"
2000,"11","21",2000-11-21,"diablo","10","6","crabs",6,1,1,"rough"
2000,"11","21",2000-11-21,"diablo","10","9","crabs",10.8,1,1,"rough"
2000,"11","21",2000-11-21,"diablo","20","1","crabs",4.4,1,1,"rough"
2000,"11","21",2000-11-21,"diablo","20","3","crabs",11.8,1,1,"rough"
2000,"11","21",2000-11-21,"diablo","20","4","crabs",7.9,1,1,"rough"
2000,"11","21",2000-11-21,"diablo","20","5","crabs",10.4,1,1,"rough"
2000,"11","21",2000-11-21,"diablo","20","6","crabs",8.8,1,1,"rough"
2000,"11","21",2000-11-21,"diablo","20","7","crabs",10.2,1,1,"rough"
2000,"11","21",2000-11-21,"diablo","20","9","crabs",8,1,1,"rough"
2000,"11","21",2000-11-21,"diablo","20","10","crabs",8.4,1,1,"rough"
2000,"11","21",2000-11-21,"diablo","30","1","crabs",8.3,1,1,"rough"
2000,"11","21",2000-11-21,"diablo","30","2","crabs",6.5,1,1,"rough"
2000,"11","21",2000-11-21,"diablo","30","4","crabs",12.2,1,1,"rough"
2000,"11","21",2000-11-21,"diablo","30","5","crabs",13.3,1,1,"rough"
2000,"11","21",2000-11-21,"diablo","30","6","crabs",11,1,1,"rough"
2000,"11","21",2000-11-21,"diablo","30","8","crabs",7.5,1,1,"rough"
2000,"11","21",2000-11-21,"diablo","30","9","crabs",7.5,1,1,"rough"
2001,"10","31",2001-10-31,"bc 1","10","3","crabs",14.5,1,1,"rough"
2001,"10","31",2001-10-31,"bc 1","10","7","crabs",7,1,1,"rough"
2001,"10","31",2001-10-31,"bc 1","10","9","crabs",6.3,1,1,"rough"
2001,"10","31",2001-10-31,"bc 1","20","2","crabs",8.5,1,1,"rough"
2001,"10","31",2001-10-31,"bc 1","20","3","crabs",10,1,1,"rough"
2001,"10","31",2001-10-31,"bc 1","20","5","crabs",5.9,1,1,"rough"
2001,"10","31",2001-10-31,"bc 1","20","6","crabs",8,1,1,"rough"
2001,"10","31",2001-10-31,"bc 1","30","1","crabs",14,1,1,"rough"
2001,"10","31",2001-10-31,"bc 1","30","2","crabs",8.5,1,1,"rough"
2001,"10","31",2001-10-31,"bc 1","30","5","crabs",6.1,1,1,"rough"
2001,"10","31",2001-10-31,"bc 1","30","6","crabs",8.2,1,1,"rough"
2001,"10","31",2001-10-31,"bc 1","30","7","crabs",8.6,1,1,"rough"
2001,"10","31",2001-10-31,"bc 1","30","9","crabs",10.8,1,1,"rough"
2001,"11","09",2001-11-09,"twin west","10","2","crabs",9.6,1,1,"rough"
2001,"11","09",2001-11-09,"twin west","10","3","crabs",12.5,1,1,"rough"
2001,"11","09",2001-11-09,"twin west","10","4","crabs",14.5,1,1,"rough"
2001,"11","09",2001-11-09,"twin west","10","5","crabs",10.5,1,1,"rough"
2001,"11","09",2001-11-09,"twin west","10","6","crabs",11,1,1,"rough"
2001,"11","09",2001-11-09,"twin west","10","7","crabs",9.2,1,1,"rough"
2001,"11","09",2001-11-09,"twin west","10","8","crabs",5.1,1,1,"rough"
2001,"11","09",2001-11-09,"twin west","10","9","crabs",12.5,1,1,"rough"
2001,"11","09",2001-11-09,"twin west","10","10","crabs",11.2,1,1,"rough"
2001,"11","09",2001-11-09,"twin west","20","1","crabs",10.2,1,1,"rough"
2001,"11","09",2001-11-09,"twin west","20","4","crabs",12,1,1,"rough"
2001,"11","09",2001-11-09,"twin west","20","5","crabs",6.1,1,1,"rough"
2001,"11","09",2001-11-09,"twin west","20","6","crabs",10.5,1,1,"rough"
2001,"11","09",2001-11-09,"twin west","20","7","crabs",8.6,1,1,"rough"
2001,"11","09",2001-11-09,"twin west","20","9","crabs",11.8,1,1,"rough"
2001,"11","09",2001-11-09,"twin west","20","10","crabs",13.1,1,1,"rough"
2001,"11","09",2001-11-09,"twin west","30","2","crabs",11,1,1,"rough"
2001,"11","09",2001-11-09,"twin west","30","3","crabs",12.1,1,1,"rough"
2001,"11","09",2001-11-09,"twin west","30","5","crabs",4.9,1,1,"rough"
2001,"11","09",2001-11-09,"twin west","30","8","crabs",10,1,1,"rough"
2001,"11","09",2001-11-09,"twin west","30","9","crabs",6.2,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","10","1","crabs",10.2,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","10","2","crabs",12.1,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","10","3","crabs",12.8,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","10","4","crabs",10.4,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","10","5","crabs",10.5,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","10","6","crabs",3.5,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","10","8","crabs",6.3,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","10","9","crabs",8.2,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","10","10","crabs",13.7,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","20","1","crabs",5.5,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","20","2","crabs",11.1,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","20","3","crabs",12.2,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","20","4","crabs",6.5,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","20","7","crabs",14.1,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","20","10","crabs",9.3,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","30","1","crabs",15,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","30","2","crabs",4,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","30","3","crabs",8.5,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","30","4","crabs",6.9,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","30","5","crabs",5.1,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","30","6","crabs",10.5,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","30","7","crabs",10,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","30","8","crabs",11.8,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","30","9","crabs",6.2,1,1,"rough"
2001,"11","27",2001-11-27,"diablo","30","10","crabs",8.2,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","10","1","crabs",9,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","10","2","crabs",19.8,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","10","3","crabs",9.3,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","10","4","crabs",3,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","10","5","crabs",7,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","10","6","crabs",9,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","10","7","crabs",7,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","10","8","crabs",8,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","10","9","crabs",7.3,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","20","1","crabs",7,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","20","2","crabs",13,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","20","3","crabs",4.1,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","20","4","crabs",9,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","20","5","crabs",8.4,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","20","6","crabs",4.75,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","20","7","crabs",12,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","20","8","crabs",7,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","20","9","crabs",5.2,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","20","10","crabs",7,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","30","3","crabs",9.2,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","30","5","crabs",5.7,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","30","6","crabs",14,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","30","7","crabs",12.6,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","30","8","crabs",7.5,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","30","9","crabs",10.5,1,1,"rough"
2002,"11","21",2002-11-21,"diablo","30","10","crabs",13.7,1,1,"rough"
2002,"11","22",2002-11-22,"bc 1","10","1","crabs",11,1,1,"rough"
2002,"11","22",2002-11-22,"bc 1","10","2","crabs",6,1,1,"rough"
2002,"11","22",2002-11-22,"bc 1","10","3","crabs",10,1,1,"rough"
2002,"11","22",2002-11-22,"bc 1","10","5","crabs",6.8,1,1,"rough"
2002,"11","22",2002-11-22,"bc 1","10","8","crabs",9.6,1,1,"rough"
2002,"11","22",2002-11-22,"bc 1","10","9","crabs",8.8,1,1,"rough"
2002,"11","22",2002-11-22,"bc 1","10","10","crabs",5.1,1,1,"rough"
2002,"11","22",2002-11-22,"bc 1","20","1","crabs",10.6,1,1,"rough"
2002,"11","22",2002-11-22,"bc 1","20","2","crabs",3.1,1,1,"rough"
2002,"11","22",2002-11-22,"bc 1","20","3","crabs",21.7,1,1,"rough"
2002,"11","22",2002-11-22,"bc 1","20","4","crabs",12.9,1,1,"rough"
2002,"11","22",2002-11-22,"bc 1","20","6","crabs",17.2,1,1,"rough"
2002,"11","22",2002-11-22,"bc 1","20","7","crabs",6.7,1,1,"rough"
2002,"11","22",2002-11-22,"bc 1","20","9","crabs",7.2,1,1,"rough"
2002,"11","22",2002-11-22,"bc 1","30","1","crabs",12.3,1,1,"rough"
2002,"11","22",2002-11-22,"bc 1","30","2","crabs",3.2,1,1,"rough"
2002,"11","22",2002-11-22,"bc 1","30","3","crabs",9,1,1,"rough"
2002,"11","22",2002-11-22,"bc 1","30","4","crabs",21.5,1,1,"rough"
2002,"11","22",2002-11-22,"bc 1","30","6","crabs",9.2,1,1,"rough"
2002,"11","22",2002-11-22,"bc 1","30","7","crabs",8.8,1,1,"rough"
2002,"11","22",2002-11-22,"bc 1","30","8","crabs",4.5,1,1,"rough"
2002,"11","22",2002-11-22,"bc 1","30","9","crabs",6.9,1,1,"rough"
2002,"12","12",2002-12-12,"twin west","10","1","crabs",13.4,1,1,"rough"
2002,"12","12",2002-12-12,"twin west","10","2","crabs",10.8,1,1,"rough"
2002,"12","12",2002-12-12,"twin west","10","3","crabs",6.4,1,1,"rough"
2002,"12","12",2002-12-12,"twin west","10","4","crabs",10.5,1,1,"rough"
2002,"12","12",2002-12-12,"twin west","10","5","crabs",4,1,1,"rough"
2002,"12","12",2002-12-12,"twin west","10","6","crabs",13.7,1,1,"rough"
2002,"12","12",2002-12-12,"twin west","10","8","crabs",2,1,1,"rough"
2002,"12","12",2002-12-12,"twin west","10","9","crabs",4.8,1,1,"rough"
2002,"12","12",2002-12-12,"twin west","20","1","crabs",20,1,1,"rough"
2002,"12","12",2002-12-12,"twin west","20","4","crabs",9.8,1,1,"rough"
2002,"12","12",2002-12-12,"twin west","20","5","crabs",8.1,1,1,"rough"
2002,"12","12",2002-12-12,"twin west","20","6","crabs",13,1,1,"rough"
2002,"12","12",2002-12-12,"twin west","20","7","crabs",8.1,1,1,"rough"
2002,"12","12",2002-12-12,"twin west","20","8","crabs",5.8,1,1,"rough"
2002,"12","12",2002-12-12,"twin west","30","1","crabs",7,1,1,"rough"
2002,"12","12",2002-12-12,"twin west","30","2","crabs",3.9,1,1,"rough"
2002,"12","12",2002-12-12,"twin west","30","3","crabs",9,1,1,"rough"
2002,"12","12",2002-12-12,"twin west","30","4","crabs",8,1,1,"rough"
2002,"12","12",2002-12-12,"twin west","30","6","crabs",8.2,1,1,"rough"
2002,"12","12",2002-12-12,"twin west","30","7","crabs",8.9,1,1,"rough"
2002,"12","12",2002-12-12,"twin west","30","9","crabs",16.4,1,1,"rough"
2002,"12","12",2002-12-12,"twin west","30","10","crabs",20,1,1,"rough"
2003,"10","17",2003-10-17,"diablo","10","1","crabs",22,1,1,"rough"
2003,"10","17",2003-10-17,"diablo","10","2","crabs",8.6,1,1,"rough"
2003,"10","17",2003-10-17,"diablo","10","3","crabs",8.4,1,1,"rough"
2003,"10","17",2003-10-17,"diablo","10","4","crabs",24,1,1,"rough"
2003,"10","17",2003-10-17,"diablo","10","7","crabs",8.3,1,1,"rough"
2003,"10","17",2003-10-17,"diablo","10","9","crabs",12,1,1,"rough"
