"year","site","depth","taxa","mean_count","sd_count","var_count"
2001,"bc 1",20,"gammarid",11.4716981132076,17.2945119947884,299.100145137881
2001,"bc 1",20,"gastropod",6.5,2.71360210119987,7.36363636363636
2001,"bc 1",20,"nematode",1.75,0.957427107756338,0.916666666666667
2001,"bc 1",20,"polychaete",6.5,4.76767964850505,22.7307692307692
2001,"bc 1",20,"tanaid",7.5,7.21495360730445,52.0555555555556
2001,"bc 1",30,"bivalve",10.0769230769231,7.67530171460747,58.9102564102564
2001,"bc 1",30,"caprellid",1.625,1.06066017177982,1.125
2001,"bc 1",30,"gammarid",10.7954545454545,15.6837637056489,245.98044397463
2001,"bc 1",30,"gastropod",19.5882352941176,17.7519675794312,315.132352941176
2001,"bc 1",30,"nematode",2,NA,NA
2001,"bc 1",30,"pachy",20.8333333333333,27.3014041152954,745.366666666667
2001,"bc 1",30,"polychaete",5.36363636363636,3.29462371972058,10.8545454545455
2001,"bc 1",30,"tanaid",3,4.04145188432738,16.3333333333333
2001,"diablo",10,"bivalve",5.61111111111111,5.43560039314765,29.5457516339869
2001,"diablo",10,"caprellid",72.8,58.133562690679,3379.51111111111
2001,"diablo",10,"copepod",1,NA,NA
2001,"diablo",10,"gammarid",17.6341463414634,24.9336680991395,621.687804878049
2001,"diablo",10,"gastropod",2.91666666666667,2.53908835942542,6.4469696969697
2001,"diablo",10,"heterobranch",10,NA,NA
2001,"diablo",10,"nematode",1.5,0.707106781186548,0.5
2001,"diablo",10,"polychaete",6.14285714285714,5.1717746226274,26.7472527472528
2001,"diablo",10,"tanaid",4.125,4.08612635284674,16.6964285714286
2001,"diablo",20,"bivalve",7,7.99106644054114,63.8571428571429
2001,"diablo",20,"caprellid",78.3636363636364,59.0495939482614,3486.85454545454
2001,"diablo",20,"gammarid",15.8958333333333,33.7785274758939,1140.98891843972
2001,"diablo",20,"gastropod",3.53846153846154,4.11532470601014,16.9358974358974
2001,"diablo",20,"nematode",4.5,3.69684550213647,13.6666666666667
2001,"diablo",20,"polychaete",4.88888888888889,5.06300177050182,25.6339869281046
2001,"diablo",20,"tanaid",4.4,3.53396220818629,12.4888888888889
2001,"diablo",30,"bivalve",7.85714285714286,7.15603180602149,51.2087912087912
2001,"diablo",30,"caprellid",19.9,22.8154431130418,520.544444444444
2001,"diablo",30,"gammarid",19.8888888888889,27.2306830801231,741.510101010102
2001,"diablo",30,"gastropod",4.94444444444444,5.49301398272197,30.1732026143791
2001,"diablo",30,"nematode",4,2.44948974278318,6
2001,"diablo",30,"pachy",4.66666666666667,2.51661147842358,6.33333333333333
2001,"diablo",30,"polychaete",7.7,6.25846794771944,39.1684210526316
2001,"diablo",30,"tanaid",11.6666666666667,11.5108644332213,132.5
2001,"twin west",10,"bivalve",7.66666666666667,7.07106781186548,50
2001,"twin west",10,"caprellid",64.6,62.6723401687078,3927.82222222222
2001,"twin west",10,"gammarid",14.5348837209302,25.1636064085845,633.207087486157
2001,"twin west",10,"gastropod",2.625,1.70782512765993,2.91666666666667
2001,"twin west",10,"nematode",2.8,1.30384048104053,1.7
2001,"twin west",10,"pachy",1,NA,NA
2001,"twin west",10,"polychaete",5.05882352941176,4.03841844407087,16.3088235294118
2001,"twin west",10,"tanaid",5,2.94392028877595,8.66666666666667
2001,"twin west",20,"bivalve",5.4,5.37897140105182,28.9333333333333
2001,"twin west",20,"caprellid",63.7,83.0408868503275,6895.78888888889
2001,"twin west",20,"gammarid",11.75,21.6903418652763,470.470930232558
2001,"twin west",20,"gastropod",7.16666666666667,8.39733002299847,70.5151515151515
2001,"twin west",20,"nematode",1,NA,NA
2001,"twin west",20,"pachy",1.5,0.707106781186548,0.5
2001,"twin west",20,"polychaete",6,6.20483682299543,38.5
2001,"twin west",20,"tanaid",4.875,7.43423547803385,55.2678571428571
2001,"twin west",30,"bivalve",8.09090909090909,6.89136482062219,47.4909090909091
2001,"twin west",30,"caprellid",8.6,4.83505716385833,23.3777777777778
2001,"twin west",30,"copepod",1,NA,NA
2001,"twin west",30,"gammarid",10.4146341463415,15.6923159695376,246.248780487805
2001,"twin west",30,"gastropod",18.2,16.4064447267355,269.171428571429
2001,"twin west",30,"nematode",1.25,0.5,0.25
2001,"twin west",30,"pachy",2.28571428571429,1.11269728052837,1.23809523809524
2001,"twin west",30,"polychaete",5.92857142857143,11.9644620292076,143.148351648352
2001,"twin west",30,"tanaid",6.57142857142857,8.46280376819926,71.6190476190476
2002,"bc 1",10,"bivalve",13.0666666666667,16.8839173969392,285.066666666667
2002,"bc 1",10,"caprellid",37.1,31.7155762643181,1005.87777777778
2002,"bc 1",10,"copepod",6,NA,NA
2002,"bc 1",10,"gammarid",20.9736842105263,37.9198919787671,1437.91820768137
2002,"bc 1",10,"gastropod",12,12.3558353285671,152.666666666667
2002,"bc 1",10,"nematode",4.33333333333333,4.80277697448743,23.0666666666667
2002,"bc 1",10,"pachy",3,NA,NA
2002,"bc 1",10,"polychaete",9.1875,10.8087541681115,116.829166666667
2002,"bc 1",10,"tanaid",16.5,22.7784359177083,518.857142857143
2002,"bc 1",20,"bivalve",4.53846153846154,2.47033683989939,6.1025641025641
2002,"bc 1",20,"caprellid",11.4444444444444,10.2483060930955,105.027777777778
2002,"bc 1",20,"cucumaria",1,NA,NA
2002,"bc 1",20,"gammarid",29.0606060606061,42.0245013310237,1766.05871212121
2002,"bc 1",20,"gastropod",14.6666666666667,8.33666600026653,69.5
2002,"bc 1",20,"nematode",6.75,5.31507290636732,28.25
2002,"bc 1",20,"ostracod",1,NA,NA
2002,"bc 1",20,"polychaete",10.6666666666667,8.31235454580939,69.0952380952381
2002,"bc 1",20,"tanaid",25.8,27.3243887803958,746.622222222222
2002,"bc 1",30,"bivalve",7.16666666666667,10.0799831649691,101.606060606061
2002,"bc 1",30,"caprellid",21.75,33.1004963277419,1095.64285714286
2002,"bc 1",30,"gammarid",24.8823529411765,40.5004786398072,1640.28877005348
2002,"bc 1",30,"gastropod",17.7,18.1845477749043,330.677777777778
2002,"bc 1",30,"nematode",3,2.82842712474619,8
2002,"bc 1",30,"ostracod",1,NA,NA
2002,"bc 1",30,"pachy",3,1,1
2002,"bc 1",30,"polychaete",14.9090909090909,19.9020327879066,396.090909090909
2002,"bc 1",30,"tanaid",15.2857142857143,14.670995032311,215.238095238095
2002,"diablo",10,"bivalve",11.5294117647059,9.42813374334247,88.889705882353
2002,"diablo",10,"caprellid",63.9,100.907493389848,10182.3222222222
2002,"diablo",10,"copepod",1,NA,NA
2002,"diablo",10,"gammarid",30.5348837209302,51.6357890085334,2666.25470653378
2002,"diablo",10,"gastropod",10.9411764705882,13.7589543036312,189.308823529412
2002,"diablo",10,"nematode",2,1,1
2002,"diablo",10,"pachy",1,NA,NA
2002,"diablo",10,"polychaete",12.4736842105263,17.4240205242094,303.59649122807
2002,"diablo",10,"tanaid",10.1111111111111,10.9252510777149,119.361111111111
2002,"diablo",20,"bivalve",6.5625,4.85755425428614,23.5958333333333
2002,"diablo",20,"caprellid",24.1428571428571,12.6547563051549,160.142857142857
2002,"diablo",20,"gammarid",16.7837837837838,26.8960293797504,723.396396396397
2002,"diablo",20,"gastropod",10.5714285714286,9.27954148166223,86.1098901098901
2002,"diablo",20,"nematode",2.33333333333333,1.15470053837925,1.33333333333333
2002,"diablo",20,"ostracod",26,NA,NA
2002,"diablo",20,"polychaete",18.3888888888889,20.1556849049326,406.251633986928
2002,"diablo",20,"tanaid",15.875,8.77394682324567,76.9821428571429
2002,"diablo",30,"bivalve",7.41666666666667,6.0821397749825,36.9924242424242
2002,"diablo",30,"caprellid",8.33333333333333,6.85565460040104,47
2002,"diablo",30,"gammarid",15.25,25.1865381131997,634.36170212766
2002,"diablo",30,"gastropod",25,13.0213499897497,169.555555555556
2002,"diablo",30,"nematode",2,1.4142135623731,2
2002,"diablo",30,"pachy",16,21.2132034355964,450
2002,"diablo",30,"polychaete",6.38461538461538,5.47019898386493,29.9230769230769
2002,"diablo",30,"tanaid",8.75,7.26537777997224,52.7857142857143
2002,"twin west",10,"bivalve",9.47058823529412,10.2781178180809,105.639705882353
2002,"twin west",10,"caprellid",157.6,193.5769729189,37472.0444444444
2002,"twin west",10,"gammarid",16.0181818181818,35.2407019042906,1241.90707070707
2002,"twin west",10,"gastropod",14.3333333333333,20.4465304162003,418.060606060606
2002,"twin west",10,"nematode",6,2.82842712474619,8
2002,"twin west",10,"pachy",1,NA,NA
2002,"twin west",10,"polychaete",10.1,6.88170725451483,47.3578947368421
2002,"twin west",10,"tanaid",18.5,22.9346898823594,526
2002,"twin west",20,"bivalve",4.83333333333333,4.60895044911792,21.2424242424242
2002,"twin west",20,"caprellid",13.25,19.5722106204544,383.071428571429
2002,"twin west",20,"copepod",2,0,0
2002,"twin west",20,"gammarid",18.0263157894737,34.8692436629662,1215.86415362731
2002,"twin west",20,"gastropod",19.3333333333333,27.1569512280005,737.5
2002,"twin west",20,"nematode",2,NA,NA
2002,"twin west",20,"ostracod",1,0,0
2002,"twin west",20,"pachy",8,NA,NA
2002,"twin west",20,"polychaete",16.8,19.7810234540301,391.288888888889
2002,"twin west",20,"tanaid",17.5,30.6422003851624,938.944444444444
2002,"twin west",30,"bivalve",7.25,4.89168390521827,23.9285714285714
2002,"twin west",30,"caprellid",27.625,39.078446744977,1527.125
2002,"twin west",30,"copepod",1,NA,NA
2002,"twin west",30,"gammarid",14.3461538461539,21.5998931621289,466.555384615384
2002,"twin west",30,"gastropod",19.6,13.5252849631101,182.933333333333
2002,"twin west",30,"nematode",3.5,2.12132034355964,4.5
2002,"twin west",30,"ostracod",1.5,0.707106781186548,0.5
2002,"twin west",30,"pachy",3,NA,NA
2002,"twin west",30,"polychaete",9.88888888888889,9.7139647472652,94.3611111111111
2002,"twin west",30,"tanaid",11,11.8562822407122,140.571428571429
2003,"bc 1",10,"bivalve",9.4375,10.8318588740191,117.329166666667
2003,"bc 1",10,"caprellid",145.4,134.472797744872,18082.9333333333
2003,"bc 1",10,"copepod",2.66666666666667,1.15470053837925,1.33333333333333
2003,"bc 1",10,"gammarid",18.7837837837838,28.7886311811674,828.785285285285
2003,"bc 1",10,"gastropod",3.33333333333333,3.74165738677394,14
2003,"bc 1",10,"nematode",5.125,4.38951673226759,19.2678571428571
2003,"bc 1",10,"nudibranch",1,NA,NA
2003,"bc 1",10,"ostracod",3,NA,NA
2003,"bc 1",10,"polychaete",12.7647058823529,10.5684046322323,111.691176470588
2003,"bc 1",10,"tanaid",5.11111111111111,4.45658065237365,19.8611111111111
2003,"bc 1",20,"bivalve",8.26666666666667,4.26726186324718,18.2095238095238
2003,"bc 1",20,"caprellid",59.3333333333333,71.80181056213,5155.5
2003,"bc 1",20,"copepod",1,NA,NA
2003,"bc 1",20,"gammarid",10.5833333333333,15.1984491690059,230.992857142857
2003,"bc 1",20,"gastropod",5.35714285714286,4.61781071766436,21.3241758241758
2003,"bc 1",20,"nematode",5.11111111111111,4.64877522699378,21.6111111111111
2003,"bc 1",20,"ostracod",1,0,0
2003,"bc 1",20,"pachy",1.4,0.547722557505166,0.3
2003,"bc 1",20,"polychaete",7.73333333333333,6.78724293558634,46.0666666666667
2003,"bc 1",20,"tanaid",15.5,11.2274465287329,126.055555555556
2003,"bc 1",30,"bivalve",7.85714285714286,5.51720585437597,30.4395604395604
2003,"bc 1",30,"caprellid",49.6,38.6701147887846,1495.37777777778
2003,"bc 1",30,"copepod",4,3.60555127546399,13
2003,"bc 1",30,"gammarid",23.425,33.3765521102649,1113.99423076923
2003,"bc 1",30,"gastropod",5.61538461538462,7.64349899738836,58.4230769230769
2003,"bc 1",30,"munnidae",5,4.24264068711928,18
2003,"bc 1",30,"nematode",5.6,4.33589667773576,18.8
2003,"bc 1",30,"ostracod",2.25,2.5,6.25
2003,"bc 1",30,"pachy",1,NA,NA
2003,"bc 1",30,"polychaete",18,20.2947037426024,411.875
2003,"bc 1",30,"tanaid",23.8,26.9641737619877,727.066666666667
2003,"diablo",10,"bivalve",8.47058823529412,9.46782477036584,89.6397058823529
2003,"diablo",10,"caprellid",197.8,128.717433853297,16568.1777777778
2003,"diablo",10,"copepod",1.5,0.707106781186548,0.5
2003,"diablo",10,"gammarid",17.6875,31.358939148449,983.383064516129
2003,"diablo",10,"gastropod",5.66666666666667,3.53553390593274,12.5
2003,"diablo",10,"nematode",3.2,1.48323969741913,2.2
2003,"diablo",10,"pachy",2,NA,NA
2003,"diablo",10,"polychaete",4.46666666666667,3.09069263311332,9.55238095238095
2003,"diablo",10,"tanaid",6.9,7.50481327031008,56.3222222222222
2003,"diablo",20,"bivalve",9.4,10.3219599467764,106.542857142857
2003,"diablo",20,"caprellid",144.3,196.907790038327,38772.6777777778
2003,"diablo",20,"copepod",5,NA,NA
2003,"diablo",20,"gammarid",18.84,30.4392067262346,926.545306122448
2003,"diablo",20,"gastropod",7.72727272727273,9.97086665331464,99.4181818181818
2003,"diablo",20,"munnidae",3.5,3.3166247903554,11
2003,"diablo",20,"nematode",5,4,16
2003,"diablo",20,"ostracod",1,0,0
2003,"diablo",20,"pachy",1.5,0.707106781186548,0.5
2003,"diablo",20,"polychaete",10.55,10.4653563823945,109.523684210526
2003,"diablo",20,"tanaid",21.9090909090909,22.2416480749721,494.690909090909
2003,"diablo",30,"bivalve",5.1578947368421,4.54927537446883,20.6959064327485
2003,"diablo",30,"caprellid",21.0833333333333,17.2492863269145,297.537878787879
2003,"diablo",30,"copepod",1.5,0.707106781186548,0.5
2003,"diablo",30,"gammarid",20.280701754386,40.7096664485953,1657.27694235589
2003,"diablo",30,"gastropod",5.06666666666667,4.21674665837923,17.7809523809524
2003,"diablo",30,"munnidae",4,3.55902608401044,12.6666666666667
2003,"diablo",30,"nematode",2.2,1.30384048104053,1.7
2003,"diablo",30,"ostracod",2.5,1.29099444873581,1.66666666666667
2003,"diablo",30,"pachy",2.66666666666667,0.577350269189626,0.333333333333333
2003,"diablo",30,"polychaete",8.82352941176471,9.28194008624845,86.1544117647059
2003,"diablo",30,"tanaid",21.0833333333333,11.2448641475551,126.44696969697
2003,"twin west",10,"bivalve",7.125,5.45129953925361,29.7166666666667
2003,"twin west",10,"caprellid",170.9,100.653917514974,10131.2111111111
2003,"twin west",10,"gammarid",15.2857142857143,27.6478603364649,764.404181184669
2003,"twin west",10,"gastropod",4.75,3.99106144134257,15.9285714285714
2003,"twin west",10,"nematode",3.33333333333333,2.08166599946613,4.33333333333333
2003,"twin west",10,"ostracod",1,NA,NA
2003,"twin west",10,"pachy",1,NA,NA
2003,"twin west",10,"polychaete",10.5882352941176,12.4300986698086,154.507352941176
2003,"twin west",10,"tanaid",5.28571428571429,3.25137333621173,10.5714285714286
2003,"twin west",20,"bivalve",4.69230769230769,5.26600125624455,27.7307692307692
2003,"twin west",20,"caprellid",85.1,141.286509539226,19961.8777777778
2003,"twin west",20,"gammarid",13.9210526315789,22.6863235130264,514.669274537696
2003,"twin west",20,"gastropod",7.63636363636364,9.73932982573983,94.8545454545454
2003,"twin west",20,"nematode",4.5,4.08656334834051,16.7
2003,"twin west",20,"ostracod",1,0,0
2003,"twin west",20,"pachy",3,NA,NA
2003,"twin west",20,"polychaete",10.9375,10.8595196333294,117.929166666667
2003,"twin west",20,"tanaid",10,9.88505365257497,97.7142857142857
2003,"twin west",30,"bivalve",5.21428571428571,4.37085753650192,19.1043956043956
2003,"twin west",30,"caprellid",22.3,25.5910140479036,654.9
2003,"twin west",30,"gammarid",27.94,42.899697920063,1840.38408163265
2003,"twin west",30,"gastropod",6.8,5.94044517598546,35.2888888888889
2003,"twin west",30,"munnidae",3,2.82842712474619,8
2003,"twin west",30,"nematode",3,NA,NA
2003,"twin west",30,"polychaete",11.0714285714286,15.6523003259746,244.994505494506
2003,"twin west",30,"tanaid",10.3333333333333,8.71779788708135,76
2004,"bc 1",10,"bivalve",21.3888888888889,18.3980142435148,338.486928104575
2004,"bc 1",10,"caprellid",14.9,6.26187760269323,39.2111111111111
2004,"bc 1",10,"copepod",3,2.16024689946929,4.66666666666667
2004,"bc 1",10,"gammarid",34.0217391304348,58.0250861957078,3366.91062801932
2004,"bc 1",10,"gastropod",10.75,10.1275950658674,102.568181818182
2004,"bc 1",10,"munnidae",1,0,0
2004,"bc 1",10,"nematode",10.25,11.146748404804,124.25
2004,"bc 1",10,"nudibranch",2.4,1.94935886896179,3.8
2004,"bc 1",10,"ostracod",1,0,0
2004,"bc 1",10,"pachy",1.33333333333333,0.577350269189626,0.333333333333333
2004,"bc 1",10,"polychaete",5.63157894736842,5.42842852557809,29.4678362573099
2004,"bc 1",10,"tanaid",15.4444444444444,26.4722076483579,700.777777777778
2004,"bc 1",20,"bivalve",13.5294117647059,12.5654170596265,157.889705882353
2004,"bc 1",20,"caprellid",7.27272727272727,7.48452949878493,56.0181818181818
2004,"bc 1",20,"copepod",5.66666666666667,3.51188458428425,12.3333333333333
2004,"bc 1",20,"gammarid",12.5333333333333,24.9870927132367,624.354802259888
2004,"bc 1",20,"gastropod",5.30769230769231,4.17102336332894,17.3974358974359
2004,"bc 1",20,"nematode",7,4.54606056566195,20.6666666666667
2004,"bc 1",20,"nudibranch",1,NA,NA
2004,"bc 1",20,"pachy",3,NA,NA
2004,"bc 1",20,"polychaete",14.8421052631579,13.4794623940552,181.695906432749
2004,"bc 1",20,"tanaid",13.8181818181818,11.9232393401976,142.163636363636
2004,"bc 1",30,"bivalve",7.13333333333333,5.81705210893759,33.8380952380952
2004,"bc 1",30,"caprellid",10.375,14.8606623578589,220.839285714286
2004,"bc 1",30,"copepod",33,39.5979797464467,1568
2004,"bc 1",30,"gammarid",10.0769230769231,15.1111517758895,228.346907993967
2004,"bc 1",30,"gastropod",7.33333333333333,5.24548868220603,27.5151515151515
2004,"bc 1",30,"munnidae",1.33333333333333,0.577350269189626,0.333333333333333
2004,"bc 1",30,"nematode",4.6,3.20936130717624,10.3
2004,"bc 1",30,"ostracod",3,2.64575131106459,7
2004,"bc 1",30,"pachy",2,1,1
2004,"bc 1",30,"polychaete",10.1176470588235,12.5841286594522,158.360294117647
2004,"bc 1",30,"tanaid",11.5,5.8554004376912,34.2857142857143
2004,"diablo",10,"bivalve",13.9473684210526,15.2878807637165,233.719298245614
2004,"diablo",10,"caprellid",71.2,90.5351988025775,8196.62222222222
2004,"diablo",10,"copepod",5.33333333333333,4.50924975282289,20.3333333333333
2004,"diablo",10,"gammarid",19.6851851851852,35.841276970425,1284.59713487072
2004,"diablo",10,"gastropod",13.8571428571429,16.1952373951639,262.285714285714
2004,"diablo",10,"nematode",5.2,3.19374388453426,10.2
2004,"diablo",10,"nudibranch",1,NA,NA
2004,"diablo",10,"ostracod",12,NA,NA
2004,"diablo",10,"pachy",1,NA,NA
2004,"diablo",10,"polychaete",7.38888888888889,4.9365251995459,24.3692810457516
2004,"diablo",10,"tanaid",7.88888888888889,6.52771867585538,42.6111111111111
2004,"diablo",20,"bivalve",6.86666666666667,5.06904705987606,25.6952380952381
2004,"diablo",20,"caprellid",47.1428571428571,61.2656199713689,3753.47619047619
2004,"diablo",20,"copepod",3.66666666666667,1.52752523165195,2.33333333333333
2004,"diablo",20,"gammarid",20.1428571428571,38.9645193250702,1518.23376623377
2004,"diablo",20,"gastropod",12.8666666666667,11.0121145411164,121.266666666667
2004,"diablo",20,"munnidae",69,NA,NA
2004,"diablo",20,"nematode",6.5,6.62570750939098,43.9
2004,"diablo",20,"ostracod",1,NA,NA
2004,"diablo",20,"pachy",1.33333333333333,0.577350269189626,0.333333333333333
2004,"diablo",20,"polychaete",11.9444444444444,11.4505187255848,131.114379084967
2004,"diablo",20,"tanaid",15.1,5.91514064827616,34.9888888888889
2004,"diablo",30,"bivalve",13.6,14.5543317066972,211.828571428571
2004,"diablo",30,"caprellid",3.25,2.25198325291921,5.07142857142857
2004,"diablo",30,"copepod",2,1,1
2004,"diablo",30,"gammarid",16.7843137254902,24.0460505908893,578.212549019608
2004,"diablo",30,"gastropod",9.93333333333333,9.01163269388649,81.2095238095238
2004,"diablo",30,"munnidae",2,NA,NA
2004,"diablo",30,"nematode",2,0,0
2004,"diablo",30,"ostracod",12.3333333333333,2.08166599946613,4.33333333333333
2004,"diablo",30,"pachy",1,NA,NA
2004,"diablo",30,"polychaete",12.4666666666667,11.9035808937999,141.695238095238
2004,"diablo",30,"tanaid",12,6.56832224718437,43.1428571428571
2004,"twin west",10,"bivalve",17.4444444444444,18.6712179325551,348.614379084967
2004,"twin west",10,"caprellid",44.7,64.0556181940524,4103.12222222222
2004,"twin west",10,"gammarid",21.3921568627451,34.7781991663586,1209.5231372549
2004,"twin west",10,"gastropod",15.125,32.5860399557847,1061.85
2004,"twin west",10,"munnidae",1.66666666666667,0.577350269189626,0.333333333333333
2004,"twin west",10,"nematode",11.5714285714286,7.27683866472117,52.952380952381
2004,"twin west",10,"pachy",1,NA,NA
2004,"twin west",10,"polychaete",6.875,5.35256947642905,28.65
2004,"twin west",10,"tanaid",8.57142857142857,6.34710282614945,40.2857142857143
2004,"twin west",20,"bivalve",13.4705882352941,11.7213354990954,137.389705882353
2004,"twin west",20,"caprellid",43.6,56.0519600212359,3141.82222222222
2004,"twin west",20,"copepod",43.25,74.5581428595607,5558.91666666667
2004,"twin west",20,"gammarid",29.9148936170213,57.7316994482588,3332.94912118408
2004,"twin west",20,"gastropod",12.8823529411765,21.6676093309264,469.485294117647
2004,"twin west",20,"munnidae",1.33333333333333,0.577350269189626,0.333333333333333
2004,"twin west",20,"nematode",26.375,36.2685912917184,1315.41071428571
2004,"twin west",20,"ostracod",1.33333333333333,0.577350269189626,0.333333333333333
2004,"twin west",20,"pachy",2,1.4142135623731,2
2004,"twin west",20,"polychaete",10.05,8.41974496425859,70.8921052631579
2004,"twin west",20,"tanaid",31,44.9097861149314,2016.88888888889
2004,"twin west",30,"bivalve",6.58823529411765,5.63536626504227,31.7573529411765
2004,"twin west",30,"caprellid",4.66666666666667,4.31347430803298,18.6060606060606
2004,"twin west",30,"copepod",1.2,0.447213595499958,0.2
2004,"twin west",30,"gammarid",14.6923076923077,27.6755324457154,765.935096153846
2004,"twin west",30,"gastropod",7.29411764705882,5.76373040966474,33.2205882352941
2004,"twin west",30,"munnidae",2.25,1.25830573921179,1.58333333333333
2004,"twin west",30,"nematode",3.6,3.64691650576209,13.3
2004,"twin west",30,"ostracod",1.57142857142857,0.786795792469443,0.619047619047619
2004,"twin west",30,"pachy",1.66666666666667,1.15470053837925,1.33333333333333
2004,"twin west",30,"polychaete",8.58823529411765,6.30534320566109,39.7573529411765
2004,"twin west",30,"tanaid",5.11111111111111,5.2068331172711,27.1111111111111
2005,"bc 1",10,"bivalve",25.2105263157895,27.5793379732171,760.619883040936
2005,"bc 1",10,"caprellid",160.8,77.5683211397826,6016.84444444444
2005,"bc 1",10,"copepod",2,1.4142135623731,2
2005,"bc 1",10,"gammarid",22.4090909090909,37.8966269480287,1436.15433403805
2005,"bc 1",10,"gastropod",5.07692307692308,6.89760270506522,47.5769230769231
2005,"bc 1",10,"munnidae",1,NA,NA
2005,"bc 1",10,"nematode",8.2,5.55377749324227,30.8444444444444
2005,"bc 1",10,"nudibranch",15,NA,NA
2005,"bc 1",10,"ostracod",1,NA,NA
2005,"bc 1",10,"polychaete",5.4375,4.17881562168038,17.4625
2005,"bc 1",10,"tanaid",4.66666666666667,2.33809038890002,5.46666666666667
2005,"bc 1",20,"bivalve",29.25,40.1298877987074,1610.40789473684
2005,"bc 1",20,"caprellid",212.6,199.939546418967,39975.8222222222
2005,"bc 1",20,"copepod",32,NA,NA
2005,"bc 1",20,"gammarid",36.78,71.3583340383917,5092.0118367347
2005,"bc 1",20,"gastropod",12.5454545454545,9.6887939018604,93.8727272727273
2005,"bc 1",20,"munnidae",2.66666666666667,2.08166599946613,4.33333333333333
2005,"bc 1",20,"nematode",27.6,25.2683376756147,638.488888888889
2005,"bc 1",20,"ostracod",25.3333333333333,26.5769323537035,706.333333333333
2005,"bc 1",20,"polychaete",7.38461538461538,6.17168887661583,38.0897435897436
2005,"bc 1",20,"tanaid",31.6666666666667,28.2577423018896,798.5
2005,"bc 1",30,"bivalve",10.4285714285714,14.0094159858195,196.263736263736
2005,"bc 1",30,"caprellid",27.1,29.9312174456332,895.877777777778
2005,"bc 1",30,"copepod",2.8,2.48997991959775,6.2
2005,"bc 1",30,"gammarid",24.5490196078432,52.3985930061066,2745.61254901961
2005,"bc 1",30,"gastropod",7,10.1118742080783,102.25
2005,"bc 1",30,"munnidae",2.25,1.89296944860009,3.58333333333333
2005,"bc 1",30,"nematode",9.125,8.74132222754168,76.4107142857143
2005,"bc 1",30,"nudibranch",2,NA,NA
2005,"bc 1",30,"ostracod",21,24.0416305603426,578
2005,"bc 1",30,"polychaete",9.07142857142857,7.38464400177605,54.532967032967
2005,"bc 1",30,"tanaid",35.2222222222222,27.1329033544964,736.194444444444
2005,"twin west",10,"bivalve",7.11111111111111,9.26021781530694,85.7516339869281
2005,"twin west",10,"caprellid",314.7,240.52491208466,57852.2333333333
2005,"twin west",10,"copepod",14,21.6564078277077,469
2005,"twin west",10,"gammarid",6.29166666666667,10.6095902747044,112.563405797101
2005,"twin west",10,"gastropod",1.875,0.991031208965115,0.982142857142857
2005,"twin west",10,"munnidae",1,NA,NA
2005,"twin west",10,"nematode",5.375,7.24938421030169,52.5535714285714
2005,"twin west",10,"nudibranch",3.5,3.53553390593274,12.5
2005,"twin west",10,"ostracod",13.6666666666667,21.0792156716832,444.333333333333
2005,"twin west",10,"polychaete",7,12.4766448481419,155.666666666667
2005,"twin west",10,"tanaid",29.5,33.2340187157677,1104.5
2005,"twin west",20,"bivalve",3.85714285714286,3.79994216265991,14.4395604395604
2005,"twin west",20,"caprellid",143.545454545455,194.647560291088,37887.6727272727
2005,"twin west",20,"cucumaria",1,NA,NA
2005,"twin west",20,"gammarid",11.2307692307692,20.4139661771777,416.730015082957
2005,"twin west",20,"gastropod",7.81818181818182,16.448818692041,270.563636363636
2005,"twin west",20,"nematode",4.28571428571429,2.21466970556828,4.9047619047619
2005,"twin west",20,"nudibranch",6.5,7.77817459305202,60.5
2005,"twin west",20,"ostracod",1,NA,NA
2005,"twin west",20,"pachy",8,5.65685424949238,32
2005,"twin west",20,"polychaete",4.2,2.56904651573303,6.6
2005,"twin west",20,"tanaid",3.57142857142857,1.71824938596845,2.95238095238095
2005,"twin west",30,"bivalve",12,12.2133806403742,149.166666666667
2005,"twin west",30,"caprellid",22.5555555555556,27.6093784388164,762.277777777778
2005,"twin west",30,"copepod",26.3333333333333,44.1799351138802,1951.86666666667
2005,"twin west",30,"gammarid",13.5322580645161,25.7559273725012,663.367794817557
2005,"twin west",30,"gastropod",10.9,9.92695544688524,98.5444444444445
2005,"twin west",30,"munnidae",3.75,0.957427107756338,0.916666666666667
2005,"twin west",30,"nematode",7.625,8.8145577638035,77.6964285714286
2005,"twin west",30,"nudibranch",1,NA,NA
2005,"twin west",30,"ostracod",20.6666666666667,17.6162803489651,310.333333333333
2005,"twin west",30,"pachy",5,NA,NA
2005,"twin west",30,"polychaete",10.0833333333333,9.35616795423633,87.5378787878788
2005,"twin west",30,"tanaid",14.8888888888889,14.8361420561786,220.111111111111
2006,"bc 1",10,"bivalve",21.2777777777778,27.1635689320123,737.859477124183
2006,"bc 1",10,"caprellid",97.8,77.4349906552443,5996.17777777778
2006,"bc 1",10,"copepod",27.6,46.5005376313006,2162.3
2006,"bc 1",10,"gammarid",18.9024390243903,30.0680934530682,904.09024390244
2006,"bc 1",10,"gastropod",13.5,14.4505426132786,208.818181818182
2006,"bc 1",10,"heterobranch",11,NA,NA
2006,"bc 1",10,"nematode",21.1818181818182,22.7148329591841,515.963636363636
2006,"bc 1",10,"nudibranch",4.66666666666667,4.61880215351701,21.3333333333333
